season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2010,Air Force,Mountain West,286,242,18,12,30,22,11,10,10,11,13,0,0,189,23,6,12,1,0,892,1190,39,56,1576,2034,168,321,88,176,12,6,12,10,58,56,526,453,14679,14429,0,0,164,45,27,19,748,549,41,24,3985,2620,94,92,186,195,5536,4541,17,22
2010,Akron,Mid-American,175,253,5,11,12,16,8,8,8,8,12,0,3,70,128,14,8,0,1,1227,687,65,32,2069,3307,349,357,174,226,8,14,12,29,65,67,546,629,12693,13827,0,0,36,193,21,45,393,457,10,18,1361,1969,61,73,175,169,3222,5138,22,16
2010,Alabama,SEC,287,191,9,15,14,22,9,4,4,9,13,2,0,239,13,5,22,1,0,986,1628,41,77,3562,2491,362,367,253,192,22,5,24,12,66,68,490,545,15071,13143,1,0,349,64,45,24,467,435,30,6,2378,1432,68,62,151,178,5773,3723,14,26
2010,Arizona,Pac-10,308,241,9,8,18,18,10,9,9,10,13,1,2,130,98,12,9,1,0,1103,1180,48,58,4221,2940,524,413,357,233,9,12,25,18,91,81,682,662,14285,14857,0,0,129,137,41,34,435,481,20,16,1712,1712,94,81,194,196,5712,4431,22,18
2010,Arizona State,Pac-10,255,248,8,7,14,18,6,6,6,6,12,1,2,154,182,17,12,3,0,1405,1228,51,58,3617,3118,464,430,279,271,12,17,23,18,96,72,835,623,11892,14177,1,1,309,369,49,35,413,441,19,14,1671,1443,72,61,180,182,5108,4386,23,18
2010,Arkansas,SEC,291,236,9,14,19,21,9,14,14,9,13,1,0,98,187,15,11,0,1,1047,1794,54,72,4495,2631,465,340,301,187,11,15,36,13,103,92,831,678,14331,14310,1,0,311,92,39,34,421,522,22,21,1935,2114,68,63,165,185,6273,4523,24,25
2010,Arkansas State,Sun Belt,262,256,7,13,16,19,12,14,14,12,12,1,0,173,188,12,11,0,0,1198,1059,55,51,3220,2967,436,337,264,193,11,12,23,24,83,93,699,739,11734,14650,0,0,97,131,27,24,420,552,23,21,1789,2483,52,75,153,185,4841,5245,24,25
2010,Army,FBS Independents,239,228,14,10,19,19,11,16,16,11,13,1,1,241,74,3,14,0,0,954,1262,51,63,1077,2774,138,327,72,187,13,3,7,22,55,73,532,563,15633,12496,0,0,142,81,33,27,728,426,34,18,3271,1809,89,60,193,144,4286,4397,14,30
2010,Auburn,SEC,343,300,5,12,8,25,10,10,10,10,14,1,0,94,45,7,12,1,0,1482,1772,63,92,3154,3831,296,515,194,325,12,7,31,25,78,69,740,565,15869,15657,0,0,136,50,40,27,652,448,41,16,3987,1527,86,69,162,184,6989,5157,17,22
2010,BYU,Mountain West,283,229,8,13,20,19,10,7,7,10,13,0,1,211,123,11,16,0,0,1041,1041,48,45,2754,2681,428,384,243,205,16,11,17,20,69,81,562,793,15396,13821,0,0,217,94,37,24,518,462,23,14,2185,1802,92,75,199,186,4764,4301,21,23
2010,Ball State,Mid-American,196,248,7,11,13,18,15,9,9,15,12,1,3,158,185,16,17,1,0,1078,988,52,51,1944,2719,309,349,166,200,17,16,18,25,68,77,594,724,12998,13809,0,1,146,179,26,43,445,467,11,19,1827,2140,51,71,153,167,3670,4780,31,26
2010,Baylor,Big 12,310,314,12,13,22,21,12,10,10,12,13,1,1,120,14,8,10,1,3,1231,1347,62,64,3781,3602,471,467,313,309,10,8,23,16,108,83,1007,692,14794,14644,0,0,149,175,40,32,468,508,25,27,2530,2214,72,82,180,190,6179,5660,20,20
2010,Boise State,Western Athletic,326,193,6,9,16,24,13,13,13,13,13,3,0,181,64,6,14,0,0,777,1950,34,91,4238,2266,424,371,299,190,14,6,38,8,73,72,711,644,14790,13910,1,1,506,126,49,17,485,461,34,12,2603,1349,76,54,155,189,6777,3311,19,27
2010,Boston College,ACC,195,233,4,7,6,14,6,13,13,6,13,2,2,313,189,19,20,0,0,983,972,55,51,2422,3086,351,510,180,324,20,19,13,14,74,69,661,596,13769,15579,0,2,114,162,41,49,464,402,10,7,1663,1076,63,82,192,206,3888,4026,25,33
2010,Bowling Green,Mid-American,209,267,10,6,26,11,12,15,15,12,12,4,2,354,263,20,14,1,0,1213,771,68,39,3023,2792,459,374,266,236,14,20,12,25,72,74,639,682,13455,13863,2,0,222,239,31,35,361,473,16,24,754,2489,65,70,185,159,3533,5184,32,29
2010,Buffalo,Mid-American,206,218,3,6,18,14,10,10,10,10,12,1,4,123,353,23,15,0,0,974,840,51,34,2414,2293,410,325,185,175,15,23,17,20,60,81,567,708,12017,14242,0,0,201,210,23,46,440,503,3,20,1361,1909,73,64,200,173,3572,4086,33,25
2010,California,Pac-10,213,216,6,14,15,20,7,11,11,7,12,1,1,72,136,11,9,0,0,1002,1214,48,54,2271,2478,332,362,185,203,9,11,16,15,80,75,685,643,13593,12906,1,2,304,259,44,42,428,436,19,15,1907,1581,52,60,149,173,4008,3825,18,20
2010,Central Michigan,Mid-American,264,242,16,5,27,13,11,14,14,11,12,1,0,69,95,18,4,0,2,1037,954,53,42,3618,2579,477,360,288,219,4,18,17,16,67,84,619,755,13642,13025,1,1,170,235,40,31,383,456,18,20,1269,2063,64,64,171,165,4677,4524,29,18
2010,Cincinnati,Big East,263,235,6,6,14,12,14,6,6,14,12,0,0,23,294,15,8,0,0,1191,980,60,45,3384,2968,435,370,251,240,8,15,27,25,81,75,761,685,12415,14063,0,0,152,81,41,27,402,465,15,19,1880,1625,77,74,170,175,5008,4433,29,14
2010,Clemson,ACC,233,222,8,8,16,12,9,5,5,9,13,2,1,189,208,14,15,1,0,1018,1240,46,62,2675,2688,409,382,230,205,15,14,17,18,78,87,718,825,13766,14817,0,0,331,130,47,40,457,484,19,8,1807,1670,75,79,191,205,4350,4164,23,20
2010,Colorado,Big 12,236,251,8,8,14,19,9,9,9,9,12,0,1,31,201,11,10,0,0,1164,976,50,48,2864,3297,397,388,237,264,10,11,21,27,78,72,588,643,13948,12553,0,0,131,189,31,45,450,421,15,15,1644,1683,82,66,182,161,4316,4800,20,19
2010,Colorado State,Mountain West,217,259,7,6,25,15,9,10,10,9,12,0,1,28,181,13,4,0,1,1482,756,62,29,2906,2862,393,306,253,213,4,13,11,24,54,56,486,511,13271,13320,0,0,104,154,27,35,392,479,10,27,1356,2375,62,84,169,154,4018,5086,22,14
2010,Duke,ACC,239,261,9,13,19,20,9,9,9,9,12,0,2,63,278,19,8,0,1,1419,946,68,50,3421,2980,489,329,295,180,8,19,14,25,55,79,487,647,12609,13516,0,1,188,288,31,27,383,519,19,26,1320,2499,73,68,183,163,4576,5401,28,17
2010,East Carolina,Conference USA,307,306,21,13,28,18,14,10,10,14,13,1,3,120,207,16,11,1,0,1653,1586,84,77,4272,3376,632,405,408,242,11,16,39,31,103,86,879,746,13184,15513,0,0,227,134,28,33,358,553,21,41,1546,2947,78,95,181,185,5689,6224,30,21
2010,Eastern Michigan,Mid-American,205,260,13,5,28,10,10,11,11,10,12,0,0,34,102,14,2,0,2,1403,871,72,40,2074,2739,282,298,150,190,2,14,14,32,67,61,639,537,14529,12334,0,0,27,133,27,36,511,453,17,36,2080,2767,61,63,173,132,4001,5449,24,13
2010,Florida,SEC,247,230,17,6,33,10,15,7,7,15,13,4,1,538,116,12,22,2,0,1392,1266,54,65,2540,2402,381,372,230,200,22,12,12,17,101,73,745,552,14710,15470,2,1,302,109,45,28,504,481,31,14,2165,1698,64,71,172,188,4561,3985,27,29
2010,Florida Atlantic,Sun Belt,189,254,6,11,14,23,13,6,6,13,12,1,2,136,304,14,11,0,0,1116,702,56,31,2793,2513,342,325,193,197,11,14,17,16,86,73,700,577,12876,13492,0,1,149,281,31,44,400,536,8,24,1127,2443,53,64,164,172,3627,4816,27,17
2010,Florida International,Sun Belt,250,246,9,10,19,19,7,10,10,7,13,2,0,188,226,14,15,2,0,1334,1265,60,62,2865,2819,384,387,234,211,15,14,16,19,106,88,916,704,15175,13574,0,1,183,370,42,48,522,475,26,25,2438,2193,68,64,183,181,5136,4796,21,25
2010,Florida State,ACC,274,280,7,12,10,26,10,12,12,10,14,1,2,185,159,13,15,0,0,1169,837,58,39,3096,3424,397,477,250,278,15,13,24,17,89,97,823,760,15808,15784,1,0,318,143,44,26,500,528,27,12,2400,1802,89,92,185,222,5338,4952,23,27
2010,Fresno State,Western Athletic,251,236,13,8,20,18,15,5,5,15,13,1,1,151,156,9,8,0,2,1347,1601,59,68,3086,2962,364,377,228,219,8,9,24,20,73,60,642,515,15181,13077,1,1,299,126,40,34,494,450,19,26,1958,2060,63,68,178,172,4818,4774,24,13
2010,Georgia,SEC,245,231,8,6,15,14,8,10,10,8,13,3,0,169,137,8,16,1,0,930,1309,44,67,3353,2515,359,317,218,174,16,8,25,15,68,62,545,468,14786,14643,0,0,223,77,33,30,455,511,21,23,1854,1914,66,72,163,172,5005,4271,16,26
2010,Georgia Tech,ACC,265,252,22,10,40,21,20,13,13,20,13,2,0,214,32,7,8,0,1,1057,1110,53,59,1173,2739,168,365,64,221,8,7,9,14,80,63,663,531,15796,13871,0,1,134,185,33,25,753,489,31,25,4203,2206,74,67,183,172,5294,4831,27,21
2010,Hawai'i,Western Athletic,333,267,10,14,19,29,9,15,15,9,14,3,3,322,345,17,23,0,0,1143,1810,58,90,5775,3314,618,445,394,262,23,17,42,24,90,90,786,782,15105,16070,0,1,72,229,42,23,308,524,25,20,1489,1902,56,74,150,197,7009,5006,26,38
2010,Houston,Conference USA,307,251,12,7,21,13,7,9,9,7,12,2,2,245,357,20,13,1,0,1331,1403,60,64,4008,2807,484,370,298,219,13,20,34,21,60,61,481,532,11813,13417,1,0,231,160,30,24,410,526,20,28,1839,2505,79,75,163,155,5766,5194,27,22
2010,Idaho,Western Athletic,259,282,8,10,19,21,11,19,19,11,13,0,3,119,250,17,11,1,0,1299,1046,61,42,4189,3223,549,433,313,259,11,17,27,23,87,92,866,851,14912,14664,0,1,81,243,38,32,373,493,12,18,1146,2456,86,65,198,178,5028,5464,28,30
2010,Illinois,Big Ten,268,233,9,7,11,17,7,16,16,7,13,3,1,199,219,12,11,0,0,968,1237,49,56,2111,3020,284,413,165,242,11,12,18,20,79,63,713,598,16093,13639,0,0,60,246,45,39,619,434,29,14,3199,1700,72,66,177,181,5162,4567,19,27
2010,Indiana,Big Ten,260,228,5,4,13,10,8,5,5,8,12,1,3,91,248,12,8,0,0,1479,1449,63,60,3537,2937,513,345,311,226,8,12,25,27,52,81,476,775,13683,12824,0,1,61,199,17,34,348,407,13,20,1204,2062,74,67,169,153,4650,4922,20,13
2010,Iowa,Big Ten,261,249,5,9,10,17,5,5,5,5,13,4,1,315,135,6,19,1,1,809,1222,32,58,3190,3172,357,479,226,298,19,6,26,12,64,85,486,753,14820,14433,1,0,180,82,41,31,449,407,16,13,1929,1320,73,75,158,188,4978,4317,11,24
2010,Iowa State,Big 12,220,263,9,13,23,19,7,10,10,7,12,3,1,231,191,10,13,1,1,1185,970,54,36,2282,2739,373,372,211,238,13,10,14,20,71,60,616,538,12547,14027,1,0,144,234,35,25,455,512,15,19,1718,2236,68,76,181,177,3809,4899,17,23
2010,Kansas,Big 12,219,270,10,9,23,16,6,5,5,6,12,0,1,18,197,14,7,1,0,1384,809,66,34,2179,2752,353,341,203,224,7,14,11,18,72,97,681,951,12625,13438,0,3,57,277,24,35,470,491,13,30,1615,2462,81,73,198,157,3557,5132,20,12
2010,Kansas State,Big 12,250,282,13,10,20,18,10,9,9,10,13,0,2,125,119,8,13,2,1,1421,1198,57,57,2519,2910,293,400,189,221,13,8,16,23,62,81,469,711,14557,13772,0,0,189,67,43,41,554,507,40,21,2593,3008,82,83,176,185,4924,5794,18,22
2010,Kent State,Mid-American,201,217,10,8,17,19,13,11,11,13,12,2,0,177,173,14,16,1,1,983,842,48,48,2546,2779,390,405,228,245,16,13,11,10,74,68,670,497,13295,14051,1,1,211,168,51,45,383,434,15,21,1363,1166,49,69,160,186,3772,3680,27,27
2010,Kentucky,SEC,289,236,17,7,29,8,11,7,7,11,13,0,1,4,115,9,9,0,2,1343,1198,59,50,3644,2463,458,319,298,172,9,9,26,14,71,72,592,620,14246,14714,1,0,239,227,44,30,452,501,26,30,2061,2302,79,65,179,166,5562,4604,20,16
2010,LSU,SEC,228,211,11,11,12,21,12,13,13,12,13,1,0,363,141,11,19,0,1,1190,1568,46,75,2196,2475,301,344,173,196,19,11,10,15,77,70,603,555,14845,14019,2,0,432,59,44,20,538,478,29,15,2438,1785,70,61,184,176,4461,3993,23,32
2010,Louisiana,Sun Belt,210,243,13,4,27,8,10,8,8,10,12,0,3,80,183,15,14,1,0,1217,1025,69,48,3238,2957,436,367,229,230,14,15,18,26,68,76,486,654,13561,13227,0,1,91,305,25,38,414,445,14,23,1207,1951,69,69,196,164,4207,4793,25,22
2010,Louisiana Tech,Western Athletic,251,283,14,6,26,10,13,11,11,13,12,0,1,154,99,14,13,1,0,1576,1205,67,58,2745,3634,424,441,260,267,12,14,16,27,59,69,527,574,11815,15050,1,1,218,108,38,38,465,478,22,17,2051,2063,68,77,181,181,4678,5545,27,24
2010,Louisville,Big East,243,220,7,4,13,8,8,10,10,8,13,1,1,104,102,8,9,1,1,1147,1256,44,52,2636,2450,363,343,217,188,9,8,22,16,103,85,829,676,14689,14320,1,0,290,102,38,37,472,471,17,14,2275,1876,71,60,178,176,4797,4052,16,19
2010,Marshall,Conference USA,197,258,4,12,13,23,8,6,6,8,12,1,4,180,345,15,11,1,0,1286,882,59,45,2680,3102,421,442,235,251,11,15,22,18,79,82,646,708,12404,14721,1,0,146,253,32,50,345,446,7,20,1166,1743,66,82,178,192,3771,4632,23,17
2010,Maryland,ACC,228,260,14,14,21,26,4,10,10,4,13,4,2,310,217,10,19,0,1,914,1408,53,75,2951,3171,389,499,219,270,19,10,27,17,102,95,890,820,14024,14603,2,0,576,320,37,43,433,480,21,14,1796,1618,61,86,171,217,4587,4580,14,29
2010,Memphis,Conference USA,172,276,1,6,7,15,13,5,5,13,12,0,1,120,228,13,8,0,0,1351,814,74,31,2560,3550,335,369,187,242,8,13,14,38,76,60,584,477,13222,13321,0,1,5,436,24,43,383,468,5,23,1099,2063,53,84,165,170,3420,5528,26,13
2010,Miami,ACC,288,218,8,5,21,11,9,12,12,9,13,2,1,155,410,27,16,1,0,865,1109,44,50,3238,2207,443,328,240,163,16,27,21,9,107,81,893,668,13485,15226,1,0,154,188,45,42,494,546,19,20,2372,2246,76,69,186,197,5477,4203,36,28
2010,Miami (OH),Mid-American,265,236,4,11,16,25,9,14,14,9,14,2,1,300,219,15,21,0,0,986,1352,48,64,3797,3191,504,424,323,241,21,15,19,14,77,79,636,693,16618,14711,1,0,133,135,34,48,438,448,14,28,1376,1786,70,66,195,182,4928,4735,24,35
2010,Michigan,Big Ten,299,266,12,19,28,26,14,7,7,14,13,0,1,170,187,15,12,0,1,1544,1275,72,60,3320,3567,385,409,243,261,12,15,23,21,60,51,597,458,13596,14222,0,0,104,81,23,15,556,554,35,34,3101,2456,77,78,172,182,6353,5860,29,19
2010,Michigan State,Big Ten,252,248,12,13,17,21,9,7,7,9,13,0,2,197,188,10,17,0,0,979,1220,50,58,3289,2988,373,422,244,243,16,10,23,19,87,76,754,638,15787,13877,1,0,260,239,38,41,444,451,25,16,1978,1738,63,71,168,180,5051,4599,19,24
2010,Middle Tennessee,Sun Belt,242,258,7,10,12,17,14,8,8,14,13,2,1,286,348,24,11,1,0,1356,1093,54,53,2642,2804,384,392,226,225,11,24,9,19,80,91,726,663,12123,16227,0,1,174,225,42,38,525,590,32,25,2350,2439,75,79,199,207,4835,5026,38,19
2010,Minnesota,Big Ten,239,229,12,7,25,9,8,8,8,8,12,0,0,123,93,9,11,0,2,1248,977,61,44,2841,2461,378,280,209,182,11,8,21,21,67,68,513,621,14365,12259,0,1,99,122,23,25,447,436,14,29,1623,2297,67,61,172,131,4336,4706,17,19
2010,Mississippi State,SEC,268,252,15,9,19,24,8,15,15,8,13,1,0,82,151,13,13,1,0,1083,1450,51,64,2558,3236,288,446,168,258,13,13,18,19,68,78,559,617,15200,14154,0,0,153,94,39,35,619,435,28,11,2793,1548,90,64,196,185,5217,4639,21,28
